alert_id,fault_id,fault_name,confidence,method,rule_name,exists
5:gaia-2021-08-19-2021-08-19_19`:46`:12-memory_anomalies,1:Apache SSL 握手失败,Apache SSL 握手失败,0.94,rule,gaia-memory-web,False
5:gaia-2021-08-19-2021-08-19_20`:08`:41-memory_anomalies,1:Elasticsearch 写入拒绝（429）,Elasticsearch 写入拒绝（429）,0.94,rule,gaia-memory-log,False
5:gaia-2021-08-19-2021-08-19_22`:07`:19-memory_anomalies,1:Elasticsearch 写入拒绝（429）,Elasticsearch 写入拒绝（429）,0.94,rule,gaia-memory-log,False
5:gaia-2021-08-19-2021-08-19_23`:38`:00-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-2021-08-20-2021-08-20_01`:12`:44-cpu_anomalies,1:API Key 泄露到公共代码仓库（K8s 场景）,API Key 泄露到公共代码仓库（K8s 场景）,0.94,rule,gaia-cpu-mob,False
5:gaia-2021-08-20-2021-08-20_01`:34`:21-memory_anomalies,1:Apache SSL 握手失败,Apache SSL 握手失败,0.94,rule,gaia-memory-web,False
5:gaia-2021-08-20-2021-08-20_02`:09`:02-cpu_anomalies,1:API Key 泄露到公共代码仓库（K8s 场景）,API Key 泄露到公共代码仓库（K8s 场景）,0.94,rule,gaia-cpu-mob,False
5:gaia-2021-08-20-2021-08-20_02`:35`:12-memory_anomalies,1:Apache SSL 握手失败,Apache SSL 握手失败,0.94,rule,gaia-memory-web,False
5:gaia-2021-08-20-2021-08-20_03`:22`:38-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-2021-08-20-2021-08-20_03`:52`:45-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-2021-08-20-2021-08-20_05`:56`:03-memory_anomalies,1:API Key 泄露到公共代码仓库（K8s 场景）,API Key 泄露到公共代码仓库（K8s 场景）,0.95,rule,gaia-memory-mob,False
5:gaia-2021-08-20-2021-08-20_06`:46`:32-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-2021-08-20-2021-08-20_07`:05`:25-memory_anomalies,1:API Key 泄露到公共代码仓库（K8s 场景）,API Key 泄露到公共代码仓库（K8s 场景）,0.95,rule,gaia-memory-mob,False
5:gaia-2021-08-20-2021-08-20_08`:06`:23-memory_anomalies,1:Apache SSL 握手失败,Apache SSL 握手失败,0.94,rule,gaia-memory-web,False
5:gaia-2021-08-20-2021-08-20_08`:48`:46-cpu_anomalies,1:API Key 泄露到公共代码仓库（K8s 场景）,API Key 泄露到公共代码仓库（K8s 场景）,0.94,rule,gaia-cpu-mob,False
5:gaia-2021-08-20-2021-08-20_10`:30`:58-memory_anomalies,1:Apache SSL 握手失败,Apache SSL 握手失败,0.94,rule,gaia-memory-web,False
5:gaia-2021-08-20-2021-08-20_10`:52`:44-memory_anomalies,1:API Key 泄露到公共代码仓库（K8s 场景）,API Key 泄露到公共代码仓库（K8s 场景）,0.95,rule,gaia-memory-mob,False
5:gaia-2021-08-20-2021-08-20_10`:52`:55-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-2021-08-20-2021-08-20_11`:31`:32-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-2021-08-20-2021-08-20_11`:37`:52-cpu_anomalies,1:K8s Pod Pending 无法调度（Insufficient CPU/Memory）,K8s Pod Pending 无法调度（Insufficient CPU/Memory）,0.93,rule,gaia-cpu-db,False
5:gaia-2021-08-20-2021-08-20_12`:48`:23-memory_anomalies,1:Elasticsearch 写入拒绝（429）,Elasticsearch 写入拒绝（429）,0.94,rule,gaia-memory-log,False
5:gaia-2021-08-20-2021-08-20_13`:29`:17-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-2021-08-20-2021-08-20_15`:45`:55-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-2021-08-20-2021-08-20_16`:16`:50-memory_anomalies,1:Elasticsearch 写入拒绝（429）,Elasticsearch 写入拒绝（429）,0.94,rule,gaia-memory-log,False
5:gaia-2021-08-20-2021-08-20_17`:54`:08-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-2021-08-20-2021-08-20_19`:01`:32-memory_anomalies,1:Apache SSL 握手失败,Apache SSL 握手失败,0.94,rule,gaia-memory-web,False
5:gaia-2021-08-20-2021-08-20_20`:44`:02-memory_anomalies,1:Apache SSL 握手失败,Apache SSL 握手失败,0.94,rule,gaia-memory-web,False
5:gaia-2021-08-20-2021-08-20_21`:00`:32-cpu_anomalies,1:K8s Pod Pending 无法调度（Insufficient CPU/Memory）,K8s Pod Pending 无法调度（Insufficient CPU/Memory）,0.93,rule,gaia-cpu-db,False
5:gaia-2021-08-20-2021-08-20_21`:00`:50-cpu_anomalies,1:API Key 泄露到公共代码仓库（K8s 场景）,API Key 泄露到公共代码仓库（K8s 场景）,0.94,rule,gaia-cpu-mob,False
5:gaia-2021-08-20-2021-08-20_22`:40`:36-memory_anomalies,1:Apache SSL 握手失败,Apache SSL 握手失败,0.94,rule,gaia-memory-web,False
5:gaia-2021-08-21-2021-08-21_00`:31`:13-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-2021-08-21-2021-08-21_00`:34`:48-memory_anomalies,1:Apache SSL 握手失败,Apache SSL 握手失败,0.94,rule,gaia-memory-web,False
5:gaia-2021-08-21-2021-08-21_01`:13`:59-memory_anomalies,1:Apache SSL 握手失败,Apache SSL 握手失败,0.94,rule,gaia-memory-web,False
5:gaia-2021-08-21-2021-08-21_02`:25`:03-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-2021-08-21-2021-08-21_03`:59`:31-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-2021-08-21-2021-08-21_04`:23`:39-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-2021-08-21-2021-08-21_04`:51`:38-memory_anomalies,1:API Key 泄露到公共代码仓库（K8s 场景）,API Key 泄露到公共代码仓库（K8s 场景）,0.95,rule,gaia-memory-mob,False
5:gaia-2021-08-21-2021-08-21_06`:25`:18-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-2021-08-21-2021-08-21_06`:35`:14-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-2021-08-21-2021-08-21_06`:39`:50-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-2021-08-21-2021-08-21_07`:29`:58-cpu_anomalies,1:K8s Pod Pending 无法调度（Insufficient CPU/Memory）,K8s Pod Pending 无法调度（Insufficient CPU/Memory）,0.93,rule,gaia-cpu-db,False
5:gaia-2021-08-21-2021-08-21_08`:09`:29-memory_anomalies,1:API Key 泄露到公共代码仓库（K8s 场景）,API Key 泄露到公共代码仓库（K8s 场景）,0.95,rule,gaia-memory-mob,False
5:gaia-2021-08-21-2021-08-21_09`:24`:14-memory_anomalies,1:Elasticsearch 写入拒绝（429）,Elasticsearch 写入拒绝（429）,0.94,rule,gaia-memory-log,False
5:gaia-2021-08-21-2021-08-21_12`:31`:45-memory_anomalies,1:API Key 泄露到公共代码仓库（K8s 场景）,API Key 泄露到公共代码仓库（K8s 场景）,0.95,rule,gaia-memory-mob,False
5:gaia-2021-08-21-2021-08-21_12`:42`:59-memory_anomalies,1:Apache SSL 握手失败,Apache SSL 握手失败,0.94,rule,gaia-memory-web,False
5:gaia-2021-08-21-2021-08-21_12`:44`:52-memory_anomalies,1:Apache SSL 握手失败,Apache SSL 握手失败,0.94,rule,gaia-memory-web,False
5:gaia-2021-08-21-2021-08-21_13`:27`:06-memory_anomalies,1:Elasticsearch 写入拒绝（429）,Elasticsearch 写入拒绝（429）,0.94,rule,gaia-memory-log,False
5:gaia-2021-08-21-2021-08-21_16`:25`:51-memory_anomalies,1:API Key 泄露到公共代码仓库（K8s 场景）,API Key 泄露到公共代码仓库（K8s 场景）,0.95,rule,gaia-memory-mob,False
5:gaia-2021-08-21-2021-08-21_16`:46`:01-memory_anomalies,1:Apache SSL 握手失败,Apache SSL 握手失败,0.94,rule,gaia-memory-web,False
5:gaia-2021-08-21-2021-08-21_17`:28`:29-memory_anomalies,1:API Key 泄露到公共代码仓库（K8s 场景）,API Key 泄露到公共代码仓库（K8s 场景）,0.95,rule,gaia-memory-mob,False
5:gaia-2021-08-21-2021-08-21_17`:43`:32-memory_anomalies,1:API Key 泄露到公共代码仓库（K8s 场景）,API Key 泄露到公共代码仓库（K8s 场景）,0.95,rule,gaia-memory-mob,False
5:gaia-2021-08-21-2021-08-21_18`:14`:01-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-2021-08-21-2021-08-21_18`:51`:21-memory_anomalies,1:Apache SSL 握手失败,Apache SSL 握手失败,0.94,rule,gaia-memory-web,False
5:gaia-2021-08-21-2021-08-21_19`:38`:33-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-2021-08-21-2021-08-21_19`:42`:56-cpu_anomalies,1:K8s Pod Pending 无法调度（Insufficient CPU/Memory）,K8s Pod Pending 无法调度（Insufficient CPU/Memory）,0.93,rule,gaia-cpu-db,False
5:gaia-2021-08-21-2021-08-21_20`:27`:59-memory_anomalies,1:API Key 泄露到公共代码仓库（K8s 场景）,API Key 泄露到公共代码仓库（K8s 场景）,0.95,rule,gaia-memory-mob,False
5:gaia-2021-08-21-2021-08-21_23`:48`:42-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-2021-08-22-2021-08-22_00`:06`:48-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-2021-08-22-2021-08-22_00`:08`:14-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-2021-08-22-2021-08-22_00`:20`:10-memory_anomalies,1:Apache SSL 握手失败,Apache SSL 握手失败,0.94,rule,gaia-memory-web,False
5:gaia-2021-08-22-2021-08-22_00`:47`:18-memory_anomalies,1:Apache SSL 握手失败,Apache SSL 握手失败,0.94,rule,gaia-memory-web,False
5:gaia-2021-08-22-2021-08-22_01`:17`:10-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-2021-08-22-2021-08-22_02`:15`:02-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-2021-08-22-2021-08-22_02`:54`:07-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-2021-08-22-2021-08-22_03`:20`:52-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-2021-08-22-2021-08-22_03`:43`:58-memory_anomalies,1:Apache SSL 握手失败,Apache SSL 握手失败,0.94,rule,gaia-memory-web,False
5:gaia-2021-08-22-2021-08-22_03`:46`:56-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-2021-08-22-2021-08-22_04`:44`:21-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-2021-08-22-2021-08-22_04`:49`:40-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-2021-08-22-2021-08-22_04`:50`:11-memory_anomalies,1:API Key 泄露到公共代码仓库（K8s 场景）,API Key 泄露到公共代码仓库（K8s 场景）,0.95,rule,gaia-memory-mob,False
5:gaia-2021-08-22-2021-08-22_05`:40`:17-cpu_anomalies,1:API Key 泄露到公共代码仓库（K8s 场景）,API Key 泄露到公共代码仓库（K8s 场景）,0.94,rule,gaia-cpu-mob,False
5:gaia-2021-08-22-2021-08-22_07`:45`:45-memory_anomalies,1:API Key 泄露到公共代码仓库（K8s 场景）,API Key 泄露到公共代码仓库（K8s 场景）,0.95,rule,gaia-memory-mob,False
5:gaia-2021-08-22-2021-08-22_08`:53`:01-memory_anomalies,1:Elasticsearch 写入拒绝（429）,Elasticsearch 写入拒绝（429）,0.94,rule,gaia-memory-log,False
5:gaia-2021-08-22-2021-08-22_08`:57`:37-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-2021-08-22-2021-08-22_09`:04`:46-memory_anomalies,1:Elasticsearch 写入拒绝（429）,Elasticsearch 写入拒绝（429）,0.94,rule,gaia-memory-log,False
5:gaia-2021-08-22-2021-08-22_09`:49`:08-memory_anomalies,1:Elasticsearch 写入拒绝（429）,Elasticsearch 写入拒绝（429）,0.94,rule,gaia-memory-log,False
5:gaia-2021-08-22-2021-08-22_09`:54`:29-cpu_anomalies,1:API Key 泄露到公共代码仓库（K8s 场景）,API Key 泄露到公共代码仓库（K8s 场景）,0.94,rule,gaia-cpu-mob,False
5:gaia-2021-08-22-2021-08-22_10`:43`:25-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-2021-08-22-2021-08-22_11`:13`:34-memory_anomalies,1:Elasticsearch 写入拒绝（429）,Elasticsearch 写入拒绝（429）,0.94,rule,gaia-memory-log,False
5:gaia-2021-08-22-2021-08-22_12`:15`:33-memory_anomalies,1:API Key 泄露到公共代码仓库（K8s 场景）,API Key 泄露到公共代码仓库（K8s 场景）,0.95,rule,gaia-memory-mob,False
5:gaia-2021-08-22-2021-08-22_13`:38`:20-memory_anomalies,1:Apache SSL 握手失败,Apache SSL 握手失败,0.94,rule,gaia-memory-web,False
5:gaia-2021-08-22-2021-08-22_13`:45`:26-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-2021-08-22-2021-08-22_15`:44`:47-memory_anomalies,1:API Key 泄露到公共代码仓库（K8s 场景）,API Key 泄露到公共代码仓库（K8s 场景）,0.95,rule,gaia-memory-mob,False
5:gaia-2021-08-22-2021-08-22_17`:16`:57-memory_anomalies,1:Elasticsearch 写入拒绝（429）,Elasticsearch 写入拒绝（429）,0.94,rule,gaia-memory-log,False
5:gaia-2021-08-22-2021-08-22_19`:19`:28-memory_anomalies,1:API Key 泄露到公共代码仓库（K8s 场景）,API Key 泄露到公共代码仓库（K8s 场景）,0.95,rule,gaia-memory-mob,False
5:gaia-2021-08-22-2021-08-22_19`:39`:10-memory_anomalies,1:API Key 泄露到公共代码仓库（K8s 场景）,API Key 泄露到公共代码仓库（K8s 场景）,0.95,rule,gaia-memory-mob,False
5:gaia-2021-08-22-2021-08-22_19`:57`:22-memory_anomalies,1:Elasticsearch 写入拒绝（429）,Elasticsearch 写入拒绝（429）,0.94,rule,gaia-memory-log,False
5:gaia-2021-08-22-2021-08-22_20`:52`:04-memory_anomalies,1:API Key 泄露到公共代码仓库（K8s 场景）,API Key 泄露到公共代码仓库（K8s 场景）,0.95,rule,gaia-memory-mob,False
5:gaia-2021-08-22-2021-08-22_21`:31`:51-memory_anomalies,1:API Key 泄露到公共代码仓库（K8s 场景）,API Key 泄露到公共代码仓库（K8s 场景）,0.95,rule,gaia-memory-mob,False
5:gaia-2021-08-22-2021-08-22_22`:16`:22-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-2021-08-22-2021-08-22_22`:44`:43-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-2021-08-23-2021-08-23_01`:28`:37-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-2021-08-23-2021-08-23_02`:11`:50-cpu_anomalies,1:API Key 泄露到公共代码仓库（K8s 场景）,API Key 泄露到公共代码仓库（K8s 场景）,0.94,rule,gaia-cpu-mob,False
5:gaia-2021-08-23-2021-08-23_02`:21`:13-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-2021-08-23-2021-08-23_03`:14`:16-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-2021-08-23-2021-08-23_04`:18`:16-memory_anomalies,1:API Key 泄露到公共代码仓库（K8s 场景）,API Key 泄露到公共代码仓库（K8s 场景）,0.95,rule,gaia-memory-mob,False
5:gaia-2021-08-23-2021-08-23_04`:54`:46-memory_anomalies,1:API Key 泄露到公共代码仓库（K8s 场景）,API Key 泄露到公共代码仓库（K8s 场景）,0.95,rule,gaia-memory-mob,False
5:gaia-2021-08-23-2021-08-23_07`:39`:03-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-2021-08-23-2021-08-23_07`:40`:37-memory_anomalies,1:Apache SSL 握手失败,Apache SSL 握手失败,0.94,rule,gaia-memory-web,False
5:gaia-2021-08-23-2021-08-23_09`:16`:46-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-2021-08-23-2021-08-23_09`:20`:45-memory_anomalies,1:Elasticsearch 写入拒绝（429）,Elasticsearch 写入拒绝（429）,0.94,rule,gaia-memory-log,False
5:gaia-2021-08-23-2021-08-23_09`:51`:02-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-2021-08-23-2021-08-23_10`:00`:11-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-2021-08-23-2021-08-23_10`:01`:39-memory_anomalies,1:API Key 泄露到公共代码仓库（K8s 场景）,API Key 泄露到公共代码仓库（K8s 场景）,0.95,rule,gaia-memory-mob,False
5:gaia-2021-08-23-2021-08-23_10`:32`:36-memory_anomalies,1:Elasticsearch 写入拒绝（429）,Elasticsearch 写入拒绝（429）,0.94,rule,gaia-memory-log,False
5:gaia-2021-08-23-2021-08-23_11`:04`:47-memory_anomalies,1:Apache SSL 握手失败,Apache SSL 握手失败,0.94,rule,gaia-memory-web,False
5:gaia-2021-08-23-2021-08-23_13`:04`:24-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-2021-08-23-2021-08-23_13`:47`:57-memory_anomalies,1:API Key 泄露到公共代码仓库（K8s 场景）,API Key 泄露到公共代码仓库（K8s 场景）,0.95,rule,gaia-memory-mob,False
5:gaia-2021-08-23-2021-08-23_13`:50`:10-memory_anomalies,1:API Key 泄露到公共代码仓库（K8s 场景）,API Key 泄露到公共代码仓库（K8s 场景）,0.95,rule,gaia-memory-mob,False
5:gaia-2021-08-23-2021-08-23_14`:18`:11-memory_anomalies,1:Redis Cluster 节点下线导致 slot 不可用,Redis Cluster 节点下线导致 slot 不可用,0.95,rule,gaia-memory-redis,False
5:gaia-2021-08-23-2021-08-23_16`:20`:03-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-2021-08-23-2021-08-23_16`:45`:36-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-2021-08-23-2021-08-23_17`:15`:17-memory_anomalies,1:API Key 泄露到公共代码仓库（K8s 场景）,API Key 泄露到公共代码仓库（K8s 场景）,0.95,rule,gaia-memory-mob,False
5:gaia-2021-08-23-2021-08-23_17`:47`:26-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-2021-08-23-2021-08-23_18`:20`:18-memory_anomalies,1:MongoDB 副本集选举失败,MongoDB 副本集选举失败,0.95,rule,gaia-memory-db,False
5:gaia-2021-08-23-2021-08-23_18`:30`:25-memory_anomalies,1:Apache SSL 握手失败,Apache SSL 握手失败,0.94,rule,gaia-memory-web,False
5:gaia-2021-08-23-2021-08-23_18`:51`:53-memory_anomalies,1:Apache SSL 握手失败,Apache SSL 握手失败,0.94,rule,gaia-memory-web,False
